"","well","plateID","age","mouseID","sex"
"D1-MAA001632-3_56_F-1-1.csv","D1","MAA001632","3","56","F"
"D1-MAA001871-3_39_F-1-1.csv","D1","MAA001871","3","39","F"
"D1-MAA001872-3_39_F-1-1.csv","D1","MAA001872","3","39","F"
"D1-MAA001875-3_39_F-1-1.csv","D1","MAA001875","3","39","F"
"D10-MAA000611-3_8_M-1-1.csv","D10","MAA000611","3","8","M"
"D10-MAA000612-3_9_M-1-1.csv","D10","MAA000612","3","9","M"
"D10-MAA000870-3_10_M-1-1.csv","D10","MAA000870","3","10","M"
"D10-MAA000871-3_11_M-1-1.csv","D10","MAA000871","3","11","M"
"D10-MAA000909-3_10_M-1-1.csv","D10","MAA000909","3","10","M"
"D10-MAA000937-3_8_M-1-1.csv","D10","MAA000937","3","8","M"
"D10-MAA001539-3_56_F-1-1.csv","D10","MAA001539","3","56","F"
"D10-MAA001632-3_56_F-1-1.csv","D10","MAA001632","3","56","F"
"D10-MAA001869-3_38_F-1-1.csv","D10","MAA001869","3","38","F"
"D10-MAA001871-3_39_F-1-1.csv","D10","MAA001871","3","39","F"
"D10-MAA001872-3_39_F-1-1.csv","D10","MAA001872","3","39","F"
"D10-MAA001873-3_38_F-1-1.csv","D10","MAA001873","3","38","F"
"D11-MAA000583-3_9_M-1-1.csv","D11","MAA000583","3","9","M"
"D11-MAA000611-3_8_M-1-1.csv","D11","MAA000611","3","8","M"
"D11-MAA000612-3_9_M-1-1.csv","D11","MAA000612","3","9","M"
"D11-MAA000871-3_11_M-1-1.csv","D11","MAA000871","3","11","M"
"D11-MAA000909-3_10_M-1-1.csv","D11","MAA000909","3","10","M"
"D11-MAA000937-3_8_M-1-1.csv","D11","MAA000937","3","8","M"
"D11-MAA001539-3_56_F-1-1.csv","D11","MAA001539","3","56","F"
"D11-MAA001632-3_56_F-1-1.csv","D11","MAA001632","3","56","F"
"D11-MAA001871-3_39_F-1-1.csv","D11","MAA001871","3","39","F"
"D11-MAA001872-3_39_F-1-1.csv","D11","MAA001872","3","39","F"
"D11-MAA001875-3_39_F-1-1.csv","D11","MAA001875","3","39","F"
"D12-MAA000583-3_9_M-1-1.csv","D12","MAA000583","3","9","M"
"D12-MAA000611-3_8_M-1-1.csv","D12","MAA000611","3","8","M"
"D12-MAA000612-3_9_M-1-1.csv","D12","MAA000612","3","9","M"
"D12-MAA000870-3_10_M-1-1.csv","D12","MAA000870","3","10","M"
"D12-MAA000871-3_11_M-1-1.csv","D12","MAA000871","3","11","M"
"D12-MAA000909-3_10_M-1-1.csv","D12","MAA000909","3","10","M"
"D12-MAA000937-3_8_M-1-1.csv","D12","MAA000937","3","8","M"
"D12-MAA001539-3_56_F-1-1.csv","D12","MAA001539","3","56","F"
"D12-MAA001632-3_56_F-1-1.csv","D12","MAA001632","3","56","F"
"D12-MAA001869-3_38_F-1-1.csv","D12","MAA001869","3","38","F"
"D12-MAA001871-3_39_F-1-1.csv","D12","MAA001871","3","39","F"
"D12-MAA001872-3_39_F-1-1.csv","D12","MAA001872","3","39","F"
"D12-MAA001873-3_38_F-1-1.csv","D12","MAA001873","3","38","F"
"D12-MAA001875-3_39_F-1-1.csv","D12","MAA001875","3","39","F"
"D13-MAA000583-3_9_M-1-1.csv","D13","MAA000583","3","9","M"
"D13-MAA000611-3_8_M-1-1.csv","D13","MAA000611","3","8","M"
"D13-MAA000612-3_9_M-1-1.csv","D13","MAA000612","3","9","M"
"D13-MAA000871-3_11_M-1-1.csv","D13","MAA000871","3","11","M"
"D13-MAA000909-3_10_M-1-1.csv","D13","MAA000909","3","10","M"
"D13-MAA000937-3_8_M-1-1.csv","D13","MAA000937","3","8","M"
"D13-MAA001539-3_56_F-1-1.csv","D13","MAA001539","3","56","F"
"D13-MAA001632-3_56_F-1-1.csv","D13","MAA001632","3","56","F"
"D13-MAA001871-3_39_F-1-1.csv","D13","MAA001871","3","39","F"
"D13-MAA001872-3_39_F-1-1.csv","D13","MAA001872","3","39","F"
"D13-MAA001873-3_38_F-1-1.csv","D13","MAA001873","3","38","F"
"D14-MAA000611-3_8_M-1-1.csv","D14","MAA000611","3","8","M"
"D14-MAA000612-3_9_M-1-1.csv","D14","MAA000612","3","9","M"
"D14-MAA000871-3_11_M-1-1.csv","D14","MAA000871","3","11","M"
"D14-MAA000909-3_10_M-1-1.csv","D14","MAA000909","3","10","M"
"D14-MAA000937-3_8_M-1-1.csv","D14","MAA000937","3","8","M"
"D14-MAA001539-3_56_F-1-1.csv","D14","MAA001539","3","56","F"
"D14-MAA001632-3_56_F-1-1.csv","D14","MAA001632","3","56","F"
"D14-MAA001869-3_38_F-1-1.csv","D14","MAA001869","3","38","F"
"D14-MAA001872-3_39_F-1-1.csv","D14","MAA001872","3","39","F"
"D15-MAA000611-3_8_M-1-1.csv","D15","MAA000611","3","8","M"
"D15-MAA000612-3_9_M-1-1.csv","D15","MAA000612","3","9","M"
"D15-MAA000870-3_10_M-1-1.csv","D15","MAA000870","3","10","M"
"D15-MAA000871-3_11_M-1-1.csv","D15","MAA000871","3","11","M"
"D15-MAA000909-3_10_M-1-1.csv","D15","MAA000909","3","10","M"
"D15-MAA000937-3_8_M-1-1.csv","D15","MAA000937","3","8","M"
"D15-MAA001539-3_56_F-1-1.csv","D15","MAA001539","3","56","F"
"D15-MAA001632-3_56_F-1-1.csv","D15","MAA001632","3","56","F"
"D15-MAA001869-3_38_F-1-1.csv","D15","MAA001869","3","38","F"
"D15-MAA001872-3_39_F-1-1.csv","D15","MAA001872","3","39","F"
"D15-MAA001873-3_38_F-1-1.csv","D15","MAA001873","3","38","F"
"D15-MAA001875-3_39_F-1-1.csv","D15","MAA001875","3","39","F"
"D16-MAA000611-3_8_M-1-1.csv","D16","MAA000611","3","8","M"
"D16-MAA000612-3_9_M-1-1.csv","D16","MAA000612","3","9","M"
"D16-MAA000870-3_10_M-1-1.csv","D16","MAA000870","3","10","M"
"D16-MAA000871-3_11_M-1-1.csv","D16","MAA000871","3","11","M"
"D16-MAA000909-3_10_M-1-1.csv","D16","MAA000909","3","10","M"
"D16-MAA000937-3_8_M-1-1.csv","D16","MAA000937","3","8","M"
"D16-MAA001539-3_56_F-1-1.csv","D16","MAA001539","3","56","F"
"D16-MAA001632-3_56_F-1-1.csv","D16","MAA001632","3","56","F"
"D16-MAA001869-3_38_F-1-1.csv","D16","MAA001869","3","38","F"
"D16-MAA001871-3_39_F-1-1.csv","D16","MAA001871","3","39","F"
"D16-MAA001872-3_39_F-1-1.csv","D16","MAA001872","3","39","F"
"D17-MAA000583-3_9_M-1-1.csv","D17","MAA000583","3","9","M"
"D17-MAA000611-3_8_M-1-1.csv","D17","MAA000611","3","8","M"
"D17-MAA000612-3_9_M-1-1.csv","D17","MAA000612","3","9","M"
"D17-MAA000871-3_11_M-1-1.csv","D17","MAA000871","3","11","M"
"D17-MAA000909-3_10_M-1-1.csv","D17","MAA000909","3","10","M"
"D17-MAA000937-3_8_M-1-1.csv","D17","MAA000937","3","8","M"
"D17-MAA001539-3_56_F-1-1.csv","D17","MAA001539","3","56","F"
"D17-MAA001632-3_56_F-1-1.csv","D17","MAA001632","3","56","F"
"D17-MAA001871-3_39_F-1-1.csv","D17","MAA001871","3","39","F"
"D17-MAA001872-3_39_F-1-1.csv","D17","MAA001872","3","39","F"
"D17-MAA001873-3_38_F-1-1.csv","D17","MAA001873","3","38","F"
"D17-MAA001875-3_39_F-1-1.csv","D17","MAA001875","3","39","F"
"D18-MAA000583-3_9_M-1-1.csv","D18","MAA000583","3","9","M"
"D18-MAA000611-3_8_M-1-1.csv","D18","MAA000611","3","8","M"
"D18-MAA000612-3_9_M-1-1.csv","D18","MAA000612","3","9","M"
"D18-MAA000871-3_11_M-1-1.csv","D18","MAA000871","3","11","M"
"D18-MAA000909-3_10_M-1-1.csv","D18","MAA000909","3","10","M"
"D18-MAA000937-3_8_M-1-1.csv","D18","MAA000937","3","8","M"
"D18-MAA001539-3_56_F-1-1.csv","D18","MAA001539","3","56","F"
"D18-MAA001632-3_56_F-1-1.csv","D18","MAA001632","3","56","F"
"D18-MAA001869-3_38_F-1-1.csv","D18","MAA001869","3","38","F"
"D19-MAA000611-3_8_M-1-1.csv","D19","MAA000611","3","8","M"
"D19-MAA000612-3_9_M-1-1.csv","D19","MAA000612","3","9","M"
"D19-MAA000870-3_10_M-1-1.csv","D19","MAA000870","3","10","M"
"D19-MAA000937-3_8_M-1-1.csv","D19","MAA000937","3","8","M"
"D19-MAA001539-3_56_F-1-1.csv","D19","MAA001539","3","56","F"
"D19-MAA001632-3_56_F-1-1.csv","D19","MAA001632","3","56","F"
"D19-MAA001869-3_38_F-1-1.csv","D19","MAA001869","3","38","F"
"D19-MAA001872-3_39_F-1-1.csv","D19","MAA001872","3","39","F"
"D19-MAA001873-3_38_F-1-1.csv","D19","MAA001873","3","38","F"
"D19-MAA001875-3_39_F-1-1.csv","D19","MAA001875","3","39","F"
"D2-MAA000583-3_9_M-1-1.csv","D2","MAA000583","3","9","M"
"D2-MAA000611-3_8_M-1-1.csv","D2","MAA000611","3","8","M"
"D2-MAA000612-3_9_M-1-1.csv","D2","MAA000612","3","9","M"
"D2-MAA000870-3_10_M-1-1.csv","D2","MAA000870","3","10","M"
"D2-MAA000871-3_11_M-1-1.csv","D2","MAA000871","3","11","M"
"D2-MAA000909-3_10_M-1-1.csv","D2","MAA000909","3","10","M"
"D2-MAA000937-3_8_M-1-1.csv","D2","MAA000937","3","8","M"
"D2-MAA001539-3_56_F-1-1.csv","D2","MAA001539","3","56","F"
"D2-MAA001632-3_56_F-1-1.csv","D2","MAA001632","3","56","F"
"D2-MAA001869-3_38_F-1-1.csv","D2","MAA001869","3","38","F"
"D2-MAA001871-3_39_F-1-1.csv","D2","MAA001871","3","39","F"
"D2-MAA001872-3_39_F-1-1.csv","D2","MAA001872","3","39","F"
"D2-MAA001873-3_38_F-1-1.csv","D2","MAA001873","3","38","F"
"D2-MAA001875-3_39_F-1-1.csv","D2","MAA001875","3","39","F"
"D20-MAA000583-3_9_M-1-1.csv","D20","MAA000583","3","9","M"
"D20-MAA000612-3_9_M-1-1.csv","D20","MAA000612","3","9","M"
"D20-MAA000870-3_10_M-1-1.csv","D20","MAA000870","3","10","M"
"D20-MAA000871-3_11_M-1-1.csv","D20","MAA000871","3","11","M"
"D20-MAA000909-3_10_M-1-1.csv","D20","MAA000909","3","10","M"
"D20-MAA000937-3_8_M-1-1.csv","D20","MAA000937","3","8","M"
"D20-MAA001539-3_56_F-1-1.csv","D20","MAA001539","3","56","F"
"D20-MAA001632-3_56_F-1-1.csv","D20","MAA001632","3","56","F"
"D20-MAA001871-3_39_F-1-1.csv","D20","MAA001871","3","39","F"
"D20-MAA001872-3_39_F-1-1.csv","D20","MAA001872","3","39","F"
"D21-MAA000583-3_9_M-1-1.csv","D21","MAA000583","3","9","M"
"D21-MAA000611-3_8_M-1-1.csv","D21","MAA000611","3","8","M"
"D21-MAA000612-3_9_M-1-1.csv","D21","MAA000612","3","9","M"
"D21-MAA000870-3_10_M-1-1.csv","D21","MAA000870","3","10","M"
"D21-MAA000871-3_11_M-1-1.csv","D21","MAA000871","3","11","M"
"D21-MAA000937-3_8_M-1-1.csv","D21","MAA000937","3","8","M"
"D21-MAA001539-3_56_F-1-1.csv","D21","MAA001539","3","56","F"
"D21-MAA001869-3_38_F-1-1.csv","D21","MAA001869","3","38","F"
"D21-MAA001872-3_39_F-1-1.csv","D21","MAA001872","3","39","F"
"D21-MAA001873-3_38_F-1-1.csv","D21","MAA001873","3","38","F"
"D21-MAA001875-3_39_F-1-1.csv","D21","MAA001875","3","39","F"
"D22-MAA000583-3_9_M-1-1.csv","D22","MAA000583","3","9","M"
"D22-MAA000611-3_8_M-1-1.csv","D22","MAA000611","3","8","M"
"D22-MAA000612-3_9_M-1-1.csv","D22","MAA000612","3","9","M"
"D22-MAA000870-3_10_M-1-1.csv","D22","MAA000870","3","10","M"
"D22-MAA000871-3_11_M-1-1.csv","D22","MAA000871","3","11","M"
"D22-MAA000909-3_10_M-1-1.csv","D22","MAA000909","3","10","M"
"D22-MAA001539-3_56_F-1-1.csv","D22","MAA001539","3","56","F"
"D22-MAA001871-3_39_F-1-1.csv","D22","MAA001871","3","39","F"
"D22-MAA001872-3_39_F-1-1.csv","D22","MAA001872","3","39","F"
"D3-MAA000583-3_9_M-1-1.csv","D3","MAA000583","3","9","M"
"D3-MAA000611-3_8_M-1-1.csv","D3","MAA000611","3","8","M"
"D3-MAA000612-3_9_M-1-1.csv","D3","MAA000612","3","9","M"
"D3-MAA000870-3_10_M-1-1.csv","D3","MAA000870","3","10","M"
"D3-MAA000871-3_11_M-1-1.csv","D3","MAA000871","3","11","M"
"D3-MAA000909-3_10_M-1-1.csv","D3","MAA000909","3","10","M"
"D3-MAA000937-3_8_M-1-1.csv","D3","MAA000937","3","8","M"
"D3-MAA001539-3_56_F-1-1.csv","D3","MAA001539","3","56","F"
"D3-MAA001632-3_56_F-1-1.csv","D3","MAA001632","3","56","F"
"D3-MAA001871-3_39_F-1-1.csv","D3","MAA001871","3","39","F"
"D3-MAA001872-3_39_F-1-1.csv","D3","MAA001872","3","39","F"
"D3-MAA001873-3_38_F-1-1.csv","D3","MAA001873","3","38","F"
"D3-MAA001875-3_39_F-1-1.csv","D3","MAA001875","3","39","F"
"D4-MAA000583-3_9_M-1-1.csv","D4","MAA000583","3","9","M"
"D4-MAA000611-3_8_M-1-1.csv","D4","MAA000611","3","8","M"
"D4-MAA000612-3_9_M-1-1.csv","D4","MAA000612","3","9","M"
"D4-MAA000870-3_10_M-1-1.csv","D4","MAA000870","3","10","M"
"D4-MAA000871-3_11_M-1-1.csv","D4","MAA000871","3","11","M"
"D4-MAA000909-3_10_M-1-1.csv","D4","MAA000909","3","10","M"
"D4-MAA001539-3_56_F-1-1.csv","D4","MAA001539","3","56","F"
"D4-MAA001632-3_56_F-1-1.csv","D4","MAA001632","3","56","F"
"D4-MAA001869-3_38_F-1-1.csv","D4","MAA001869","3","38","F"
"D4-MAA001871-3_39_F-1-1.csv","D4","MAA001871","3","39","F"
"D4-MAA001872-3_39_F-1-1.csv","D4","MAA001872","3","39","F"
"D4-MAA001873-3_38_F-1-1.csv","D4","MAA001873","3","38","F"
"D4-MAA001875-3_39_F-1-1.csv","D4","MAA001875","3","39","F"
"D5-MAA000583-3_9_M-1-1.csv","D5","MAA000583","3","9","M"
"D5-MAA000611-3_8_M-1-1.csv","D5","MAA000611","3","8","M"
"D5-MAA000612-3_9_M-1-1.csv","D5","MAA000612","3","9","M"
"D5-MAA000870-3_10_M-1-1.csv","D5","MAA000870","3","10","M"
"D5-MAA000871-3_11_M-1-1.csv","D5","MAA000871","3","11","M"
"D5-MAA000909-3_10_M-1-1.csv","D5","MAA000909","3","10","M"
"D5-MAA001539-3_56_F-1-1.csv","D5","MAA001539","3","56","F"
"D5-MAA001632-3_56_F-1-1.csv","D5","MAA001632","3","56","F"
"D5-MAA001869-3_38_F-1-1.csv","D5","MAA001869","3","38","F"
"D5-MAA001871-3_39_F-1-1.csv","D5","MAA001871","3","39","F"
"D5-MAA001872-3_39_F-1-1.csv","D5","MAA001872","3","39","F"
"D5-MAA001873-3_38_F-1-1.csv","D5","MAA001873","3","38","F"
"D5-MAA001875-3_39_F-1-1.csv","D5","MAA001875","3","39","F"
"D6-MAA000583-3_9_M-1-1.csv","D6","MAA000583","3","9","M"
"D6-MAA000611-3_8_M-1-1.csv","D6","MAA000611","3","8","M"
"D6-MAA000612-3_9_M-1-1.csv","D6","MAA000612","3","9","M"
"D6-MAA000871-3_11_M-1-1.csv","D6","MAA000871","3","11","M"
"D6-MAA000909-3_10_M-1-1.csv","D6","MAA000909","3","10","M"
"D6-MAA001539-3_56_F-1-1.csv","D6","MAA001539","3","56","F"
"D6-MAA001632-3_56_F-1-1.csv","D6","MAA001632","3","56","F"
"D6-MAA001869-3_38_F-1-1.csv","D6","MAA001869","3","38","F"
"D6-MAA001871-3_39_F-1-1.csv","D6","MAA001871","3","39","F"
"D6-MAA001872-3_39_F-1-1.csv","D6","MAA001872","3","39","F"
"D6-MAA001875-3_39_F-1-1.csv","D6","MAA001875","3","39","F"
"D7-MAA000583-3_9_M-1-1.csv","D7","MAA000583","3","9","M"
"D7-MAA000612-3_9_M-1-1.csv","D7","MAA000612","3","9","M"
"D7-MAA000870-3_10_M-1-1.csv","D7","MAA000870","3","10","M"
"D7-MAA000871-3_11_M-1-1.csv","D7","MAA000871","3","11","M"
"D7-MAA000909-3_10_M-1-1.csv","D7","MAA000909","3","10","M"
"D7-MAA000937-3_8_M-1-1.csv","D7","MAA000937","3","8","M"
"D7-MAA001539-3_56_F-1-1.csv","D7","MAA001539","3","56","F"
"D7-MAA001632-3_56_F-1-1.csv","D7","MAA001632","3","56","F"
"D7-MAA001869-3_38_F-1-1.csv","D7","MAA001869","3","38","F"
"D7-MAA001871-3_39_F-1-1.csv","D7","MAA001871","3","39","F"
"D7-MAA001872-3_39_F-1-1.csv","D7","MAA001872","3","39","F"
"D7-MAA001873-3_38_F-1-1.csv","D7","MAA001873","3","38","F"
"D7-MAA001875-3_39_F-1-1.csv","D7","MAA001875","3","39","F"
"D8-MAA000583-3_9_M-1-1.csv","D8","MAA000583","3","9","M"
"D8-MAA000611-3_8_M-1-1.csv","D8","MAA000611","3","8","M"
"D8-MAA000612-3_9_M-1-1.csv","D8","MAA000612","3","9","M"
"D8-MAA000871-3_11_M-1-1.csv","D8","MAA000871","3","11","M"
"D8-MAA000909-3_10_M-1-1.csv","D8","MAA000909","3","10","M"
"D8-MAA000937-3_8_M-1-1.csv","D8","MAA000937","3","8","M"
"D8-MAA001539-3_56_F-1-1.csv","D8","MAA001539","3","56","F"
"D8-MAA001632-3_56_F-1-1.csv","D8","MAA001632","3","56","F"
"D8-MAA001869-3_38_F-1-1.csv","D8","MAA001869","3","38","F"
"D8-MAA001871-3_39_F-1-1.csv","D8","MAA001871","3","39","F"
"D8-MAA001872-3_39_F-1-1.csv","D8","MAA001872","3","39","F"
"D8-MAA001875-3_39_F-1-1.csv","D8","MAA001875","3","39","F"
"D9-MAA000611-3_8_M-1-1.csv","D9","MAA000611","3","8","M"
"D9-MAA000612-3_9_M-1-1.csv","D9","MAA000612","3","9","M"
"D9-MAA000871-3_11_M-1-1.csv","D9","MAA000871","3","11","M"
"D9-MAA000909-3_10_M-1-1.csv","D9","MAA000909","3","10","M"
"D9-MAA001539-3_56_F-1-1.csv","D9","MAA001539","3","56","F"
"D9-MAA001632-3_56_F-1-1.csv","D9","MAA001632","3","56","F"
"D9-MAA001869-3_38_F-1-1.csv","D9","MAA001869","3","38","F"
"D9-MAA001871-3_39_F-1-1.csv","D9","MAA001871","3","39","F"
"D9-MAA001872-3_39_F-1-1.csv","D9","MAA001872","3","39","F"
"D9-MAA001873-3_38_F-1-1.csv","D9","MAA001873","3","38","F"
"D9-MAA001875-3_39_F-1-1.csv","D9","MAA001875","3","39","F"
"E1-MAA000611-3_8_M-1-1.csv","E1","MAA000611","3","8","M"
"E1-MAA000612-3_9_M-1-1.csv","E1","MAA000612","3","9","M"
"E1-MAA000870-3_10_M-1-1.csv","E1","MAA000870","3","10","M"
"E1-MAA000871-3_11_M-1-1.csv","E1","MAA000871","3","11","M"
"E1-MAA000909-3_10_M-1-1.csv","E1","MAA000909","3","10","M"
"E1-MAA000937-3_8_M-1-1.csv","E1","MAA000937","3","8","M"
"E1-MAA001539-3_56_F-1-1.csv","E1","MAA001539","3","56","F"
"E1-MAA001632-3_56_F-1-1.csv","E1","MAA001632","3","56","F"
"E1-MAA001869-3_38_F-1-1.csv","E1","MAA001869","3","38","F"
"E1-MAA001871-3_39_F-1-1.csv","E1","MAA001871","3","39","F"
"E1-MAA001872-3_39_F-1-1.csv","E1","MAA001872","3","39","F"
"E1-MAA001873-3_38_F-1-1.csv","E1","MAA001873","3","38","F"
"E1-MAA001875-3_39_F-1-1.csv","E1","MAA001875","3","39","F"
"E10-MAA000611-3_8_M-1-1.csv","E10","MAA000611","3","8","M"
"E10-MAA000612-3_9_M-1-1.csv","E10","MAA000612","3","9","M"
"E10-MAA000871-3_11_M-1-1.csv","E10","MAA000871","3","11","M"
"E10-MAA000909-3_10_M-1-1.csv","E10","MAA000909","3","10","M"
"E10-MAA000937-3_8_M-1-1.csv","E10","MAA000937","3","8","M"
"E10-MAA001539-3_56_F-1-1.csv","E10","MAA001539","3","56","F"
"E10-MAA001632-3_56_F-1-1.csv","E10","MAA001632","3","56","F"
"E10-MAA001871-3_39_F-1-1.csv","E10","MAA001871","3","39","F"
"E10-MAA001872-3_39_F-1-1.csv","E10","MAA001872","3","39","F"
"E11-MAA000583-3_9_M-1-1.csv","E11","MAA000583","3","9","M"
"E11-MAA000611-3_8_M-1-1.csv","E11","MAA000611","3","8","M"
"E11-MAA000612-3_9_M-1-1.csv","E11","MAA000612","3","9","M"
"E11-MAA000870-3_10_M-1-1.csv","E11","MAA000870","3","10","M"
"E11-MAA000871-3_11_M-1-1.csv","E11","MAA000871","3","11","M"
"E11-MAA000909-3_10_M-1-1.csv","E11","MAA000909","3","10","M"
"E11-MAA000937-3_8_M-1-1.csv","E11","MAA000937","3","8","M"
"E11-MAA001539-3_56_F-1-1.csv","E11","MAA001539","3","56","F"
"E11-MAA001632-3_56_F-1-1.csv","E11","MAA001632","3","56","F"
"E11-MAA001869-3_38_F-1-1.csv","E11","MAA001869","3","38","F"
"E11-MAA001871-3_39_F-1-1.csv","E11","MAA001871","3","39","F"
"E11-MAA001872-3_39_F-1-1.csv","E11","MAA001872","3","39","F"
"E11-MAA001873-3_38_F-1-1.csv","E11","MAA001873","3","38","F"
"E12-MAA000583-3_9_M-1-1.csv","E12","MAA000583","3","9","M"
"E12-MAA000612-3_9_M-1-1.csv","E12","MAA000612","3","9","M"
"E12-MAA000871-3_11_M-1-1.csv","E12","MAA000871","3","11","M"
"E12-MAA000909-3_10_M-1-1.csv","E12","MAA000909","3","10","M"
"E12-MAA001539-3_56_F-1-1.csv","E12","MAA001539","3","56","F"
"E12-MAA001632-3_56_F-1-1.csv","E12","MAA001632","3","56","F"
"E12-MAA001871-3_39_F-1-1.csv","E12","MAA001871","3","39","F"
"E12-MAA001872-3_39_F-1-1.csv","E12","MAA001872","3","39","F"
"E12-MAA001873-3_38_F-1-1.csv","E12","MAA001873","3","38","F"
"E12-MAA001875-3_39_F-1-1.csv","E12","MAA001875","3","39","F"
"E13-MAA000611-3_8_M-1-1.csv","E13","MAA000611","3","8","M"
"E13-MAA000612-3_9_M-1-1.csv","E13","MAA000612","3","9","M"
"E13-MAA000871-3_11_M-1-1.csv","E13","MAA000871","3","11","M"
"E13-MAA000909-3_10_M-1-1.csv","E13","MAA000909","3","10","M"
"E13-MAA001539-3_56_F-1-1.csv","E13","MAA001539","3","56","F"
"E13-MAA001632-3_56_F-1-1.csv","E13","MAA001632","3","56","F"
"E13-MAA001869-3_38_F-1-1.csv","E13","MAA001869","3","38","F"
"E13-MAA001871-3_39_F-1-1.csv","E13","MAA001871","3","39","F"
"E13-MAA001873-3_38_F-1-1.csv","E13","MAA001873","3","38","F"
"E13-MAA001875-3_39_F-1-1.csv","E13","MAA001875","3","39","F"
"E14-MAA000583-3_9_M-1-1.csv","E14","MAA000583","3","9","M"
"E14-MAA000611-3_8_M-1-1.csv","E14","MAA000611","3","8","M"
"E14-MAA000612-3_9_M-1-1.csv","E14","MAA000612","3","9","M"
"E14-MAA000871-3_11_M-1-1.csv","E14","MAA000871","3","11","M"
"E14-MAA000909-3_10_M-1-1.csv","E14","MAA000909","3","10","M"
"E14-MAA001539-3_56_F-1-1.csv","E14","MAA001539","3","56","F"
"E14-MAA001632-3_56_F-1-1.csv","E14","MAA001632","3","56","F"
"E14-MAA001871-3_39_F-1-1.csv","E14","MAA001871","3","39","F"
"E14-MAA001872-3_39_F-1-1.csv","E14","MAA001872","3","39","F"
"E14-MAA001873-3_38_F-1-1.csv","E14","MAA001873","3","38","F"
"E14-MAA001875-3_39_F-1-1.csv","E14","MAA001875","3","39","F"
"E15-MAA000611-3_8_M-1-1.csv","E15","MAA000611","3","8","M"
"E15-MAA000612-3_9_M-1-1.csv","E15","MAA000612","3","9","M"
"E15-MAA000870-3_10_M-1-1.csv","E15","MAA000870","3","10","M"
"E15-MAA000871-3_11_M-1-1.csv","E15","MAA000871","3","11","M"
"E15-MAA000909-3_10_M-1-1.csv","E15","MAA000909","3","10","M"
"E15-MAA001539-3_56_F-1-1.csv","E15","MAA001539","3","56","F"
"E15-MAA001632-3_56_F-1-1.csv","E15","MAA001632","3","56","F"
"E15-MAA001871-3_39_F-1-1.csv","E15","MAA001871","3","39","F"
"E15-MAA001872-3_39_F-1-1.csv","E15","MAA001872","3","39","F"
"E15-MAA001873-3_38_F-1-1.csv","E15","MAA001873","3","38","F"
"E15-MAA001875-3_39_F-1-1.csv","E15","MAA001875","3","39","F"
"E16-MAA000583-3_9_M-1-1.csv","E16","MAA000583","3","9","M"
"E16-MAA000611-3_8_M-1-1.csv","E16","MAA000611","3","8","M"
"E16-MAA000612-3_9_M-1-1.csv","E16","MAA000612","3","9","M"
"E16-MAA000870-3_10_M-1-1.csv","E16","MAA000870","3","10","M"
"E16-MAA000871-3_11_M-1-1.csv","E16","MAA000871","3","11","M"
"E16-MAA000909-3_10_M-1-1.csv","E16","MAA000909","3","10","M"
"E16-MAA001539-3_56_F-1-1.csv","E16","MAA001539","3","56","F"
"E16-MAA001632-3_56_F-1-1.csv","E16","MAA001632","3","56","F"
"E16-MAA001871-3_39_F-1-1.csv","E16","MAA001871","3","39","F"
"E16-MAA001872-3_39_F-1-1.csv","E16","MAA001872","3","39","F"
"E16-MAA001873-3_38_F-1-1.csv","E16","MAA001873","3","38","F"
"E16-MAA001875-3_39_F-1-1.csv","E16","MAA001875","3","39","F"
"E17-MAA000611-3_8_M-1-1.csv","E17","MAA000611","3","8","M"
"E17-MAA000612-3_9_M-1-1.csv","E17","MAA000612","3","9","M"
"E17-MAA000871-3_11_M-1-1.csv","E17","MAA000871","3","11","M"
"E17-MAA000909-3_10_M-1-1.csv","E17","MAA000909","3","10","M"
"E17-MAA001539-3_56_F-1-1.csv","E17","MAA001539","3","56","F"
"E17-MAA001632-3_56_F-1-1.csv","E17","MAA001632","3","56","F"
"E17-MAA001869-3_38_F-1-1.csv","E17","MAA001869","3","38","F"
"E17-MAA001872-3_39_F-1-1.csv","E17","MAA001872","3","39","F"
"E17-MAA001873-3_38_F-1-1.csv","E17","MAA001873","3","38","F"
"E17-MAA001875-3_39_F-1-1.csv","E17","MAA001875","3","39","F"
"E18-MAA000583-3_9_M-1-1.csv","E18","MAA000583","3","9","M"
"E18-MAA000611-3_8_M-1-1.csv","E18","MAA000611","3","8","M"
"E18-MAA000612-3_9_M-1-1.csv","E18","MAA000612","3","9","M"
"E18-MAA000870-3_10_M-1-1.csv","E18","MAA000870","3","10","M"
"E18-MAA000871-3_11_M-1-1.csv","E18","MAA000871","3","11","M"
"E18-MAA000909-3_10_M-1-1.csv","E18","MAA000909","3","10","M"
"E18-MAA000937-3_8_M-1-1.csv","E18","MAA000937","3","8","M"
"E18-MAA001539-3_56_F-1-1.csv","E18","MAA001539","3","56","F"
"E18-MAA001632-3_56_F-1-1.csv","E18","MAA001632","3","56","F"
"E18-MAA001869-3_38_F-1-1.csv","E18","MAA001869","3","38","F"
"E19-MAA000583-3_9_M-1-1.csv","E19","MAA000583","3","9","M"
"E19-MAA000611-3_8_M-1-1.csv","E19","MAA000611","3","8","M"
"E19-MAA000870-3_10_M-1-1.csv","E19","MAA000870","3","10","M"
"E19-MAA000871-3_11_M-1-1.csv","E19","MAA000871","3","11","M"
