"","well","plateID","age","mouseID","sex"
"E18-MAA001844-3_38_F-1-1.csv","E18","MAA001844","3","38","F"
"E18-MAA001884-3_38_F-1-1.csv","E18","MAA001884","3","38","F"
"E19-D042044-3_9_M-1-1.csv","E19","D042044","3","9","M"
"E19-D042193-3_8_M-1-1.csv","E19","D042193","3","8","M"
"E19-D042479-3_8_M-1-1.csv","E19","D042479","3","8","M"
"E19-D045140-3_38_F-1-1.csv","E19","D045140","3","38","F"
"E19-MAA000409-3_10_M-1-1.csv","E19","MAA000409","3","10","M"
"E19-MAA000596-3_9_M-1-1.csv","E19","MAA000596","3","9","M"
"E19-MAA000600-3_8_M-1-1.csv","E19","MAA000600","3","8","M"
"E19-MAA000639-3_9_M-1-1.csv","E19","MAA000639","3","9","M"
"E19-MAA000652-3_10_M-1-1.csv","E19","MAA000652","3","10","M"
"E19-MAA000848-3_10_M-1-1.csv","E19","MAA000848","3","10","M"
"E19-MAA001844-3_38_F-1-1.csv","E19","MAA001844","3","38","F"
"E19-MAA001884-3_38_F-1-1.csv","E19","MAA001884","3","38","F"
"E2-D041912-3_8_M-1-1.csv","E2","D041912","3","8","M"
"E2-D042044-3_9_M-1-1.csv","E2","D042044","3","9","M"
"E2-D042193-3_8_M-1-1.csv","E2","D042193","3","8","M"
"E2-D042467-3_9_M-1-1.csv","E2","D042467","3","9","M"
"E2-D042479-3_8_M-1-1.csv","E2","D042479","3","8","M"
"E2-D045140-3_38_F-1-1.csv","E2","D045140","3","38","F"
"E2-MAA000409-3_10_M-1-1.csv","E2","MAA000409","3","10","M"
"E2-MAA000596-3_9_M-1-1.csv","E2","MAA000596","3","9","M"
"E2-MAA000600-3_8_M-1-1.csv","E2","MAA000600","3","8","M"
"E2-MAA000652-3_10_M-1-1.csv","E2","MAA000652","3","10","M"
"E2-MAA000848-3_10_M-1-1.csv","E2","MAA000848","3","10","M"
"E2-MAA001844-3_38_F-1-1.csv","E2","MAA001844","3","38","F"
"E2-MAA001883-3_39_F-1-1.csv","E2","MAA001883","3","39","F"
"E2-MAA001884-3_38_F-1-1.csv","E2","MAA001884","3","38","F"
"E2-MAA001887-3_39_F-1-1.csv","E2","MAA001887","3","39","F"
"E2-MAA001888-3_39_F-1-1.csv","E2","MAA001888","3","39","F"
"E20-D042044-3_9_M-1-1.csv","E20","D042044","3","9","M"
"E20-D042193-3_8_M-1-1.csv","E20","D042193","3","8","M"
"E20-D042479-3_8_M-1-1.csv","E20","D042479","3","8","M"
"E20-D045139-3_39_F-1-1.csv","E20","D045139","3","39","F"
"E20-D045140-3_38_F-1-1.csv","E20","D045140","3","38","F"
"E20-MAA000409-3_10_M-1-1.csv","E20","MAA000409","3","10","M"
"E20-MAA000596-3_9_M-1-1.csv","E20","MAA000596","3","9","M"
"E20-MAA000600-3_8_M-1-1.csv","E20","MAA000600","3","8","M"
"E20-MAA000639-3_9_M-1-1.csv","E20","MAA000639","3","9","M"
"E20-MAA000652-3_10_M-1-1.csv","E20","MAA000652","3","10","M"
"E20-MAA000844-3_10_M-1-1.csv","E20","MAA000844","3","10","M"
"E20-MAA000848-3_10_M-1-1.csv","E20","MAA000848","3","10","M"
"E20-MAA001844-3_38_F-1-1.csv","E20","MAA001844","3","38","F"
"E20-MAA001883-3_39_F-1-1.csv","E20","MAA001883","3","39","F"
"E20-MAA001884-3_38_F-1-1.csv","E20","MAA001884","3","38","F"
"E20-MAA001887-3_39_F-1-1.csv","E20","MAA001887","3","39","F"
"E21-D041912-3_8_M-1-1.csv","E21","D041912","3","8","M"
"E21-D042193-3_8_M-1-1.csv","E21","D042193","3","8","M"
"E21-D042479-3_8_M-1-1.csv","E21","D042479","3","8","M"
"E21-D045139-3_39_F-1-1.csv","E21","D045139","3","39","F"
"E21-D045140-3_38_F-1-1.csv","E21","D045140","3","38","F"
"E21-MAA000409-3_10_M-1-1.csv","E21","MAA000409","3","10","M"
"E21-MAA000596-3_9_M-1-1.csv","E21","MAA000596","3","9","M"
"E21-MAA000600-3_8_M-1-1.csv","E21","MAA000600","3","8","M"
"E21-MAA000639-3_9_M-1-1.csv","E21","MAA000639","3","9","M"
"E21-MAA000652-3_10_M-1-1.csv","E21","MAA000652","3","10","M"
"E21-MAA000844-3_10_M-1-1.csv","E21","MAA000844","3","10","M"
"E21-MAA000848-3_10_M-1-1.csv","E21","MAA000848","3","10","M"
"E21-MAA001844-3_38_F-1-1.csv","E21","MAA001844","3","38","F"
"E21-MAA001884-3_38_F-1-1.csv","E21","MAA001884","3","38","F"
"E21-MAA001887-3_39_F-1-1.csv","E21","MAA001887","3","39","F"
"E22-D041912-3_8_M-1-1.csv","E22","D041912","3","8","M"
"E22-D042193-3_8_M-1-1.csv","E22","D042193","3","8","M"
"E22-D045140-3_38_F-1-1.csv","E22","D045140","3","38","F"
"E22-MAA000409-3_10_M-1-1.csv","E22","MAA000409","3","10","M"
"E22-MAA000596-3_9_M-1-1.csv","E22","MAA000596","3","9","M"
"E22-MAA000600-3_8_M-1-1.csv","E22","MAA000600","3","8","M"
"E22-MAA000639-3_9_M-1-1.csv","E22","MAA000639","3","9","M"
"E22-MAA000652-3_10_M-1-1.csv","E22","MAA000652","3","10","M"
"E22-MAA000848-3_10_M-1-1.csv","E22","MAA000848","3","10","M"
"E22-MAA001884-3_38_F-1-1.csv","E22","MAA001884","3","38","F"
"E22-MAA001887-3_39_F-1-1.csv","E22","MAA001887","3","39","F"
"E3-D041912-3_8_M-1-1.csv","E3","D041912","3","8","M"
"E3-D042044-3_9_M-1-1.csv","E3","D042044","3","9","M"
"E3-D042193-3_8_M-1-1.csv","E3","D042193","3","8","M"
"E3-D042479-3_8_M-1-1.csv","E3","D042479","3","8","M"
"E3-D045140-3_38_F-1-1.csv","E3","D045140","3","38","F"
"E3-MAA000600-3_8_M-1-1.csv","E3","MAA000600","3","8","M"
"E3-MAA000652-3_10_M-1-1.csv","E3","MAA000652","3","10","M"
"E3-MAA000844-3_10_M-1-1.csv","E3","MAA000844","3","10","M"
"E3-MAA000848-3_10_M-1-1.csv","E3","MAA000848","3","10","M"
"E3-MAA001842-3_38_F-1-1.csv","E3","MAA001842","3","38","F"
"E3-MAA001844-3_38_F-1-1.csv","E3","MAA001844","3","38","F"
"E3-MAA001883-3_39_F-1-1.csv","E3","MAA001883","3","39","F"
"E3-MAA001884-3_38_F-1-1.csv","E3","MAA001884","3","38","F"
"E3-MAA001887-3_39_F-1-1.csv","E3","MAA001887","3","39","F"
"E3-MAA001888-3_39_F-1-1.csv","E3","MAA001888","3","39","F"
"E4-D041912-3_8_M-1-1.csv","E4","D041912","3","8","M"
"E4-D042044-3_9_M-1-1.csv","E4","D042044","3","9","M"
"E4-D042193-3_8_M-1-1.csv","E4","D042193","3","8","M"
"E4-D045140-3_38_F-1-1.csv","E4","D045140","3","38","F"
"E4-MAA000600-3_8_M-1-1.csv","E4","MAA000600","3","8","M"
"E4-MAA000639-3_9_M-1-1.csv","E4","MAA000639","3","9","M"
"E4-MAA000652-3_10_M-1-1.csv","E4","MAA000652","3","10","M"
"E4-MAA000844-3_10_M-1-1.csv","E4","MAA000844","3","10","M"
"E4-MAA000848-3_10_M-1-1.csv","E4","MAA000848","3","10","M"
"E4-MAA001844-3_38_F-1-1.csv","E4","MAA001844","3","38","F"
"E4-MAA001883-3_39_F-1-1.csv","E4","MAA001883","3","39","F"
"E4-MAA001884-3_38_F-1-1.csv","E4","MAA001884","3","38","F"
"E4-MAA001887-3_39_F-1-1.csv","E4","MAA001887","3","39","F"
"E5-D041912-3_8_M-1-1.csv","E5","D041912","3","8","M"
"E5-D042044-3_9_M-1-1.csv","E5","D042044","3","9","M"
"E5-D042193-3_8_M-1-1.csv","E5","D042193","3","8","M"
"E5-D042479-3_8_M-1-1.csv","E5","D042479","3","8","M"
"E5-D045139-3_39_F-1-1.csv","E5","D045139","3","39","F"
"E5-D045140-3_38_F-1-1.csv","E5","D045140","3","38","F"
"E5-MAA000409-3_10_M-1-1.csv","E5","MAA000409","3","10","M"
"E5-MAA000600-3_8_M-1-1.csv","E5","MAA000600","3","8","M"
"E5-MAA000639-3_9_M-1-1.csv","E5","MAA000639","3","9","M"
"E5-MAA000652-3_10_M-1-1.csv","E5","MAA000652","3","10","M"
"E5-MAA000844-3_10_M-1-1.csv","E5","MAA000844","3","10","M"
"E5-MAA000848-3_10_M-1-1.csv","E5","MAA000848","3","10","M"
"E5-MAA001844-3_38_F-1-1.csv","E5","MAA001844","3","38","F"
"E5-MAA001883-3_39_F-1-1.csv","E5","MAA001883","3","39","F"
"E5-MAA001884-3_38_F-1-1.csv","E5","MAA001884","3","38","F"
"E6-D041912-3_8_M-1-1.csv","E6","D041912","3","8","M"
"E6-D042044-3_9_M-1-1.csv","E6","D042044","3","9","M"
"E6-D042193-3_8_M-1-1.csv","E6","D042193","3","8","M"
"E6-D042479-3_8_M-1-1.csv","E6","D042479","3","8","M"
"E6-D045139-3_39_F-1-1.csv","E6","D045139","3","39","F"
"E6-D045140-3_38_F-1-1.csv","E6","D045140","3","38","F"
"E6-MAA000409-3_10_M-1-1.csv","E6","MAA000409","3","10","M"
"E6-MAA000600-3_8_M-1-1.csv","E6","MAA000600","3","8","M"
"E6-MAA000639-3_9_M-1-1.csv","E6","MAA000639","3","9","M"
"E6-MAA000652-3_10_M-1-1.csv","E6","MAA000652","3","10","M"
"E6-MAA000848-3_10_M-1-1.csv","E6","MAA000848","3","10","M"
"E6-MAA001844-3_38_F-1-1.csv","E6","MAA001844","3","38","F"
"E6-MAA001884-3_38_F-1-1.csv","E6","MAA001884","3","38","F"
"E7-D041912-3_8_M-1-1.csv","E7","D041912","3","8","M"
"E7-D042044-3_9_M-1-1.csv","E7","D042044","3","9","M"
"E7-D042193-3_8_M-1-1.csv","E7","D042193","3","8","M"
"E7-D045140-3_38_F-1-1.csv","E7","D045140","3","38","F"
"E7-MAA000409-3_10_M-1-1.csv","E7","MAA000409","3","10","M"
"E7-MAA000596-3_9_M-1-1.csv","E7","MAA000596","3","9","M"
"E7-MAA000600-3_8_M-1-1.csv","E7","MAA000600","3","8","M"
"E7-MAA000639-3_9_M-1-1.csv","E7","MAA000639","3","9","M"
"E7-MAA000652-3_10_M-1-1.csv","E7","MAA000652","3","10","M"
"E7-MAA000844-3_10_M-1-1.csv","E7","MAA000844","3","10","M"
"E7-MAA000848-3_10_M-1-1.csv","E7","MAA000848","3","10","M"
"E7-MAA001842-3_38_F-1-1.csv","E7","MAA001842","3","38","F"
"E7-MAA001844-3_38_F-1-1.csv","E7","MAA001844","3","38","F"
"E7-MAA001884-3_38_F-1-1.csv","E7","MAA001884","3","38","F"
"E7-MAA001887-3_39_F-1-1.csv","E7","MAA001887","3","39","F"
"E8-D041912-3_8_M-1-1.csv","E8","D041912","3","8","M"
"E8-D042044-3_9_M-1-1.csv","E8","D042044","3","9","M"
"E8-D042193-3_8_M-1-1.csv","E8","D042193","3","8","M"
"E8-D042467-3_9_M-1-1.csv","E8","D042467","3","9","M"
"E8-D042479-3_8_M-1-1.csv","E8","D042479","3","8","M"
"E8-D045139-3_39_F-1-1.csv","E8","D045139","3","39","F"
"E8-D045140-3_38_F-1-1.csv","E8","D045140","3","38","F"
"E8-MAA000409-3_10_M-1-1.csv","E8","MAA000409","3","10","M"
"E8-MAA000600-3_8_M-1-1.csv","E8","MAA000600","3","8","M"
"E8-MAA000639-3_9_M-1-1.csv","E8","MAA000639","3","9","M"
"E8-MAA000848-3_10_M-1-1.csv","E8","MAA000848","3","10","M"
"E8-MAA001884-3_38_F-1-1.csv","E8","MAA001884","3","38","F"
"E8-MAA001887-3_39_F-1-1.csv","E8","MAA001887","3","39","F"
"E9-D041912-3_8_M-1-1.csv","E9","D041912","3","8","M"
"E9-D042044-3_9_M-1-1.csv","E9","D042044","3","9","M"
"E9-D042193-3_8_M-1-1.csv","E9","D042193","3","8","M"
"E9-D045140-3_38_F-1-1.csv","E9","D045140","3","38","F"
"E9-MAA000409-3_10_M-1-1.csv","E9","MAA000409","3","10","M"
"E9-MAA000596-3_9_M-1-1.csv","E9","MAA000596","3","9","M"
"E9-MAA000600-3_8_M-1-1.csv","E9","MAA000600","3","8","M"
"E9-MAA000639-3_9_M-1-1.csv","E9","MAA000639","3","9","M"
"E9-MAA000652-3_10_M-1-1.csv","E9","MAA000652","3","10","M"
"E9-MAA000844-3_10_M-1-1.csv","E9","MAA000844","3","10","M"
"E9-MAA000848-3_10_M-1-1.csv","E9","MAA000848","3","10","M"
"E9-MAA001844-3_38_F-1-1.csv","E9","MAA001844","3","38","F"
"E9-MAA001884-3_38_F-1-1.csv","E9","MAA001884","3","38","F"
"F1-D041912-3_8_M-1-1.csv","F1","D041912","3","8","M"
"F1-D042044-3_9_M-1-1.csv","F1","D042044","3","9","M"
"F1-D042193-3_8_M-1-1.csv","F1","D042193","3","8","M"
"F1-D042479-3_8_M-1-1.csv","F1","D042479","3","8","M"
"F1-D045140-3_38_F-1-1.csv","F1","D045140","3","38","F"
"F1-MAA000409-3_10_M-1-1.csv","F1","MAA000409","3","10","M"
"F1-MAA000596-3_9_M-1-1.csv","F1","MAA000596","3","9","M"
"F1-MAA000600-3_8_M-1-1.csv","F1","MAA000600","3","8","M"
"F1-MAA000639-3_9_M-1-1.csv","F1","MAA000639","3","9","M"
"F1-MAA000652-3_10_M-1-1.csv","F1","MAA000652","3","10","M"
"F1-MAA000844-3_10_M-1-1.csv","F1","MAA000844","3","10","M"
"F1-MAA000848-3_10_M-1-1.csv","F1","MAA000848","3","10","M"
"F1-MAA001842-3_38_F-1-1.csv","F1","MAA001842","3","38","F"
"F1-MAA001883-3_39_F-1-1.csv","F1","MAA001883","3","39","F"
"F1-MAA001884-3_38_F-1-1.csv","F1","MAA001884","3","38","F"
"F1-MAA001887-3_39_F-1-1.csv","F1","MAA001887","3","39","F"
"F1-MAA001888-3_39_F-1-1.csv","F1","MAA001888","3","39","F"
"F10-D041912-3_8_M-1-1.csv","F10","D041912","3","8","M"
"F10-D042044-3_9_M-1-1.csv","F10","D042044","3","9","M"
"F10-D045139-3_39_F-1-1.csv","F10","D045139","3","39","F"
"F10-D045140-3_38_F-1-1.csv","F10","D045140","3","38","F"
"F10-MAA000409-3_10_M-1-1.csv","F10","MAA000409","3","10","M"
"F10-MAA000596-3_9_M-1-1.csv","F10","MAA000596","3","9","M"
"F10-MAA000600-3_8_M-1-1.csv","F10","MAA000600","3","8","M"
"F10-MAA000639-3_9_M-1-1.csv","F10","MAA000639","3","9","M"
"F10-MAA000652-3_10_M-1-1.csv","F10","MAA000652","3","10","M"
"F10-MAA000848-3_10_M-1-1.csv","F10","MAA000848","3","10","M"
"F10-MAA001844-3_38_F-1-1.csv","F10","MAA001844","3","38","F"
"F10-MAA001883-3_39_F-1-1.csv","F10","MAA001883","3","39","F"
"F10-MAA001884-3_38_F-1-1.csv","F10","MAA001884","3","38","F"
"F11-D042044-3_9_M-1-1.csv","F11","D042044","3","9","M"
"F11-D042193-3_8_M-1-1.csv","F11","D042193","3","8","M"
"F11-D042467-3_9_M-1-1.csv","F11","D042467","3","9","M"
"F11-D045140-3_38_F-1-1.csv","F11","D045140","3","38","F"
"F11-MAA000409-3_10_M-1-1.csv","F11","MAA000409","3","10","M"
"F11-MAA000596-3_9_M-1-1.csv","F11","MAA000596","3","9","M"
"F11-MAA000600-3_8_M-1-1.csv","F11","MAA000600","3","8","M"
"F11-MAA000844-3_10_M-1-1.csv","F11","MAA000844","3","10","M"
"F11-MAA000848-3_10_M-1-1.csv","F11","MAA000848","3","10","M"
"F11-MAA001844-3_38_F-1-1.csv","F11","MAA001844","3","38","F"
"F11-MAA001883-3_39_F-1-1.csv","F11","MAA001883","3","39","F"
"F11-MAA001884-3_38_F-1-1.csv","F11","MAA001884","3","38","F"
"F12-D041912-3_8_M-1-1.csv","F12","D041912","3","8","M"
"F12-D042044-3_9_M-1-1.csv","F12","D042044","3","9","M"
"F12-D042193-3_8_M-1-1.csv","F12","D042193","3","8","M"
"F12-D042467-3_9_M-1-1.csv","F12","D042467","3","9","M"
"F12-D045139-3_39_F-1-1.csv","F12","D045139","3","39","F"
"F12-D045140-3_38_F-1-1.csv","F12","D045140","3","38","F"
"F12-MAA000409-3_10_M-1-1.csv","F12","MAA000409","3","10","M"
"F12-MAA000596-3_9_M-1-1.csv","F12","MAA000596","3","9","M"
"F12-MAA000600-3_8_M-1-1.csv","F12","MAA000600","3","8","M"
"F12-MAA000639-3_9_M-1-1.csv","F12","MAA000639","3","9","M"
"F12-MAA000652-3_10_M-1-1.csv","F12","MAA000652","3","10","M"
"F12-MAA000848-3_10_M-1-1.csv","F12","MAA000848","3","10","M"
"F12-MAA001884-3_38_F-1-1.csv","F12","MAA001884","3","38","F"
"F12-MAA001887-3_39_F-1-1.csv","F12","MAA001887","3","39","F"
"F13-D041912-3_8_M-1-1.csv","F13","D041912","3","8","M"
"F13-D042193-3_8_M-1-1.csv","F13","D042193","3","8","M"
"F13-D042479-3_8_M-1-1.csv","F13","D042479","3","8","M"
"F13-D045139-3_39_F-1-1.csv","F13","D045139","3","39","F"
"F13-D045140-3_38_F-1-1.csv","F13","D045140","3","38","F"
"F13-MAA000409-3_10_M-1-1.csv","F13","MAA000409","3","10","M"
"F13-MAA000596-3_9_M-1-1.csv","F13","MAA000596","3","9","M"
"F13-MAA000600-3_8_M-1-1.csv","F13","MAA000600","3","8","M"
"F13-MAA000652-3_10_M-1-1.csv","F13","MAA000652","3","10","M"
"F13-MAA000844-3_10_M-1-1.csv","F13","MAA000844","3","10","M"
"F13-MAA000848-3_10_M-1-1.csv","F13","MAA000848","3","10","M"
"F13-MAA001844-3_38_F-1-1.csv","F13","MAA001844","3","38","F"
"F13-MAA001883-3_39_F-1-1.csv","F13","MAA001883","3","39","F"
"F13-MAA001884-3_38_F-1-1.csv","F13","MAA001884","3","38","F"
"F14-D041912-3_8_M-1-1.csv","F14","D041912","3","8","M"
"F14-D042044-3_9_M-1-1.csv","F14","D042044","3","9","M"
"F14-D042479-3_8_M-1-1.csv","F14","D042479","3","8","M"
"F14-D045140-3_38_F-1-1.csv","F14","D045140","3","38","F"
"F14-MAA000409-3_10_M-1-1.csv","F14","MAA000409","3","10","M"
"F14-MAA000596-3_9_M-1-1.csv","F14","MAA000596","3","9","M"
"F14-MAA000600-3_8_M-1-1.csv","F14","MAA000600","3","8","M"
"F14-MAA000652-3_10_M-1-1.csv","F14","MAA000652","3","10","M"
"F14-MAA000844-3_10_M-1-1.csv","F14","MAA000844","3","10","M"
"F14-MAA000848-3_10_M-1-1.csv","F14","MAA000848","3","10","M"
"F14-MAA001884-3_38_F-1-1.csv","F14","MAA001884","3","38","F"
"F14-MAA001887-3_39_F-1-1.csv","F14","MAA001887","3","39","F"
"F15-D041912-3_8_M-1-1.csv","F15","D041912","3","8","M"
"F15-D042044-3_9_M-1-1.csv","F15","D042044","3","9","M"
"F15-D042193-3_8_M-1-1.csv","F15","D042193","3","8","M"
"F15-D042479-3_8_M-1-1.csv","F15","D042479","3","8","M"
"F15-D045140-3_38_F-1-1.csv","F15","D045140","3","38","F"
"F15-MAA000409-3_10_M-1-1.csv","F15","MAA000409","3","10","M"
"F15-MAA000596-3_9_M-1-1.csv","F15","MAA000596","3","9","M"
"F15-MAA000600-3_8_M-1-1.csv","F15","MAA000600","3","8","M"
"F15-MAA000639-3_9_M-1-1.csv","F15","MAA000639","3","9","M"
"F15-MAA000652-3_10_M-1-1.csv","F15","MAA000652","3","10","M"
"F15-MAA000848-3_10_M-1-1.csv","F15","MAA000848","3","10","M"
"F15-MAA001842-3_38_F-1-1.csv","F15","MAA001842","3","38","F"
"F15-MAA001844-3_38_F-1-1.csv","F15","MAA001844","3","38","F"
"F15-MAA001884-3_38_F-1-1.csv","F15","MAA001884","3","38","F"
"F15-MAA001887-3_39_F-1-1.csv","F15","MAA001887","3","39","F"
"F16-D041912-3_8_M-1-1.csv","F16","D041912","3","8","M"
"F16-D042044-3_9_M-1-1.csv","F16","D042044","3","9","M"
"F16-D042193-3_8_M-1-1.csv","F16","D042193","3","8","M"
"F16-D042467-3_9_M-1-1.csv","F16","D042467","3","9","M"
"F16-D042479-3_8_M-1-1.csv","F16","D042479","3","8","M"
"F16-D045139-3_39_F-1-1.csv","F16","D045139","3","39","F"
"F16-D045140-3_38_F-1-1.csv","F16","D045140","3","38","F"
"F16-MAA000409-3_10_M-1-1.csv","F16","MAA000409","3","10","M"
"F16-MAA000596-3_9_M-1-1.csv","F16","MAA000596","3","9","M"
"F16-MAA000600-3_8_M-1-1.csv","F16","MAA000600","3","8","M"
"F16-MAA000652-3_10_M-1-1.csv","F16","MAA000652","3","10","M"
"F16-MAA000844-3_10_M-1-1.csv","F16","MAA000844","3","10","M"
"F16-MAA000848-3_10_M-1-1.csv","F16","MAA000848","3","10","M"
"F16-MAA001842-3_38_F-1-1.csv","F16","MAA001842","3","38","F"
"F16-MAA001884-3_38_F-1-1.csv","F16","MAA001884","3","38","F"
"F17-D041912-3_8_M-1-1.csv","F17","D041912","3","8","M"
"F17-D042044-3_9_M-1-1.csv","F17","D042044","3","9","M"
"F17-D042193-3_8_M-1-1.csv","F17","D042193","3","8","M"
"F17-D042479-3_8_M-1-1.csv","F17","D042479","3","8","M"
"F17-D045140-3_38_F-1-1.csv","F17","D045140","3","38","F"
"F17-MAA000409-3_10_M-1-1.csv","F17","MAA000409","3","10","M"
"F17-MAA000596-3_9_M-1-1.csv","F17","MAA000596","3","9","M"
"F17-MAA000600-3_8_M-1-1.csv","F17","MAA000600","3","8","M"
"F17-MAA000639-3_9_M-1-1.csv","F17","MAA000639","3","9","M"
"F17-MAA000652-3_10_M-1-1.csv","F17","MAA000652","3","10","M"
"F17-MAA000848-3_10_M-1-1.csv","F17","MAA000848","3","10","M"
"F17-MAA001844-3_38_F-1-1.csv","F17","MAA001844","3","38","F"
"F17-MAA001883-3_39_F-1-1.csv","F17","MAA001883","3","39","F"
"F17-MAA001884-3_38_F-1-1.csv","F17","MAA001884","3","38","F"
"F17-MAA001887-3_39_F-1-1.csv","F17","MAA001887","3","39","F"
"F18-D041912-3_8_M-1-1.csv","F18","D041912","3","8","M"
"F18-D042044-3_9_M-1-1.csv","F18","D042044","3","9","M"
"F18-D042193-3_8_M-1-1.csv","F18","D042193","3","8","M"
"F18-D042467-3_9_M-1-1.csv","F18","D042467","3","9","M"
"F18-D042479-3_8_M-1-1.csv","F18","D042479","3","8","M"
"F18-D045140-3_38_F-1-1.csv","F18","D045140","3","38","F"
"F18-MAA000409-3_10_M-1-1.csv","F18","MAA000409","3","10","M"
"F18-MAA000596-3_9_M-1-1.csv","F18","MAA000596","3","9","M"
"F18-MAA000600-3_8_M-1-1.csv","F18","MAA000600","3","8","M"
"F18-MAA000652-3_10_M-1-1.csv","F18","MAA000652","3","10","M"
"F18-MAA000848-3_10_M-1-1.csv","F18","MAA000848","3","10","M"
"F18-MAA001844-3_38_F-1-1.csv","F18","MAA001844","3","38","F"
"F18-MAA001884-3_38_F-1-1.csv","F18","MAA001884","3","38","F"
"F18-MAA001887-3_39_F-1-1.csv","F18","MAA001887","3","39","F"
"F19-D041912-3_8_M-1-1.csv","F19","D041912","3","8","M"
"F19-D042044-3_9_M-1-1.csv","F19","D042044","3","9","M"
"F19-D042193-3_8_M-1-1.csv","F19","D042193","3","8","M"
"F19-D042467-3_9_M-1-1.csv","F19","D042467","3","9","M"
"F19-D042479-3_8_M-1-1.csv","F19","D042479","3","8","M"
"F19-D045139-3_39_F-1-1.csv","F19","D045139","3","39","F"
"F19-D045140-3_38_F-1-1.csv","F19","D045140","3","38","F"
"F19-MAA000596-3_9_M-1-1.csv","F19","MAA000596","3","9","M"
"F19-MAA000600-3_8_M-1-1.csv","F19","MAA000600","3","8","M"
"F19-MAA000639-3_9_M-1-1.csv","F19","MAA000639","3","9","M"
"F19-MAA000652-3_10_M-1-1.csv","F19","MAA000652","3","10","M"
"F19-MAA000844-3_10_M-1-1.csv","F19","MAA000844","3","10","M"
"F19-MAA000848-3_10_M-1-1.csv","F19","MAA000848","3","10","M"
"F19-MAA001884-3_38_F-1-1.csv","F19","MAA001884","3","38","F"
"F2-D041912-3_8_M-1-1.csv","F2","D041912","3","8","M"
"F2-D042044-3_9_M-1-1.csv","F2","D042044","3","9","M"
"F2-D042193-3_8_M-1-1.csv","F2","D042193","3","8","M"
"F2-D042479-3_8_M-1-1.csv","F2","D042479","3","8","M"
"F2-D045140-3_38_F-1-1.csv","F2","D045140","3","38","F"
"F2-MAA000409-3_10_M-1-1.csv","F2","MAA000409","3","10","M"
"F2-MAA000596-3_9_M-1-1.csv","F2","MAA000596","3","9","M"
"F2-MAA000600-3_8_M-1-1.csv","F2","MAA000600","3","8","M"
"F2-MAA000639-3_9_M-1-1.csv","F2","MAA000639","3","9","M"
"F2-MAA000652-3_10_M-1-1.csv","F2","MAA000652","3","10","M"
"F2-MAA000848-3_10_M-1-1.csv","F2","MAA000848","3","10","M"
"F2-MAA001842-3_38_F-1-1.csv","F2","MAA001842","3","38","F"
"F2-MAA001844-3_38_F-1-1.csv","F2","MAA001844","3","38","F"
"F2-MAA001883-3_39_F-1-1.csv","F2","MAA001883","3","39","F"
"F2-MAA001884-3_38_F-1-1.csv","F2","MAA001884","3","38","F"
"F2-MAA001887-3_39_F-1-1.csv","F2","MAA001887","3","39","F"
"F20-D041912-3_8_M-1-1.csv","F20","D041912","3","8","M"
"F20-D042044-3_9_M-1-1.csv","F20","D042044","3","9","M"
"F20-D042193-3_8_M-1-1.csv","F20","D042193","3","8","M"
"F20-D045140-3_38_F-1-1.csv","F20","D045140","3","38","F"
"F20-MAA000409-3_10_M-1-1.csv","F20","MAA000409","3","10","M"
"F20-MAA000596-3_9_M-1-1.csv","F20","MAA000596","3","9","M"
"F20-MAA000600-3_8_M-1-1.csv","F20","MAA000600","3","8","M"
"F20-MAA000639-3_9_M-1-1.csv","F20","MAA000639","3","9","M"
"F20-MAA000844-3_10_M-1-1.csv","F20","MAA000844","3","10","M"
"F20-MAA000848-3_10_M-1-1.csv","F20","MAA000848","3","10","M"
"F20-MAA001884-3_38_F-1-1.csv","F20","MAA001884","3","38","F"
"F20-MAA001887-3_39_F-1-1.csv","F20","MAA001887","3","39","F"
"F21-D041912-3_8_M-1-1.csv","F21","D041912","3","8","M"
"F21-D042193-3_8_M-1-1.csv","F21","D042193","3","8","M"
"F21-D045140-3_38_F-1-1.csv","F21","D045140","3","38","F"
"F21-MAA000409-3_10_M-1-1.csv","F21","MAA000409","3","10","M"
"F21-MAA000596-3_9_M-1-1.csv","F21","MAA000596","3","9","M"
"F21-MAA000600-3_8_M-1-1.csv","F21","MAA000600","3","8","M"
"F21-MAA000639-3_9_M-1-1.csv","F21","MAA000639","3","9","M"
"F21-MAA000652-3_10_M-1-1.csv","F21","MAA000652","3","10","M"
"F21-MAA000844-3_10_M-1-1.csv","F21","MAA000844","3","10","M"
"F21-MAA000848-3_10_M-1-1.csv","F21","MAA000848","3","10","M"
"F21-MAA001844-3_38_F-1-1.csv","F21","MAA001844","3","38","F"
"F21-MAA001883-3_39_F-1-1.csv","F21","MAA001883","3","39","F"
"F21-MAA001884-3_38_F-1-1.csv","F21","MAA001884","3","38","F"
"F21-MAA001887-3_39_F-1-1.csv","F21","MAA001887","3","39","F"
"F22-D041912-3_8_M-1-1.csv","F22","D041912","3","8","M"
"F22-D042044-3_9_M-1-1.csv","F22","D042044","3","9","M"
"F22-D042193-3_8_M-1-1.csv","F22","D042193","3","8","M"
"F22-D042479-3_8_M-1-1.csv","F22","D042479","3","8","M"
"F22-D045140-3_38_F-1-1.csv","F22","D045140","3","38","F"
"F22-MAA000409-3_10_M-1-1.csv","F22","MAA000409","3","10","M"
